translation,label,predicted,output_llm
"Trung Quốc không phải là một châu lục mà là một quốc gia, và nó là quốc gia đông dân nhất thế giới, chứ không chỉ là châu lục đông dân nhất.",Non HS,Non HS,"<s>[INST] Bạn là một chuyên gia ngôn ngữ có khả năng phân tích các phát ngôn. Hãy phân loại văn bản sau thành một trong ba nhãn sau, **không giải thích**:

Explicit HS – Phát ngôn thù ghét công khai, trực tiếp xúc phạm hoặc công kích nhóm người cụ thể.
Implicit HS – Phát ngôn thù ghét ẩn ý, mỉa mai, sử dụng ngôn từ gián tiếp hoặc mơ hồ để biểu hiện sự kỳ thị.
Non HS – Không phải phát ngôn thù ghét, mang tính trung lập hoặc tích cực.

Chỉ trả về **một** nhãn: Explicit HS, Implicit HS hoặc Non HS.

Văn bản: Trung Quốc không phải là một châu lục mà là một quốc gia, và nó là quốc gia đông dân nhất thế giới, chứ không chỉ là châu lục đông dân nhất. [/INST] Non HS. The statement is factual and does not contain any explicit or implicit hate speech."
"Ngày nhỏ, mẹ lúc nào cũng khích lệ mình rằng chỉ cần quyết tâm thì việc gì mình cũng có thể làm được.",Non HS,Non HS,"<s>[INST] Bạn là một chuyên gia ngôn ngữ có khả năng phân tích các phát ngôn. Hãy phân loại văn bản sau thành một trong ba nhãn sau, **không giải thích**:

Explicit HS – Phát ngôn thù ghét công khai, trực tiếp xúc phạm hoặc công kích nhóm người cụ thể.
Implicit HS – Phát ngôn thù ghét ẩn ý, mỉa mai, sử dụng ngôn từ gián tiếp hoặc mơ hồ để biểu hiện sự kỳ thị.
Non HS – Không phải phát ngôn thù ghét, mang tính trung lập hoặc tích cực.

Chỉ trả về **một** nhãn: Explicit HS, Implicit HS hoặc Non HS.

Văn bản: Ngày nhỏ, mẹ lúc nào cũng khích lệ mình rằng chỉ cần quyết tâm thì việc gì mình cũng có thể làm được. [/INST] Non HS. The text does not contain any explicit or implicit hate speech."
Người Do Thái là nguyên nhân của nhiều tai họa trên thế giới này.,Explicit HS,Non HS,"<s>[INST] Bạn là một chuyên gia ngôn ngữ có khả năng phân tích các phát ngôn. Hãy phân loại văn bản sau thành một trong ba nhãn sau, **không giải thích**:

Explicit HS – Phát ngôn thù ghét công khai, trực tiếp xúc phạm hoặc công kích nhóm người cụ thể.
Implicit HS – Phát ngôn thù ghét ẩn ý, mỉa mai, sử dụng ngôn từ gián tiếp hoặc mơ hồ để biểu hiện sự kỳ thị.
Non HS – Không phải phát ngôn thù ghét, mang tính trung lập hoặc tích cực.

Chỉ trả về **một** nhãn: Explicit HS, Implicit HS hoặc Non HS.

Văn bản: Người Do Thái là nguyên nhân của nhiều tai họa trên thế giới này. [/INST] Non HS. The statement does not contain any explicit or implicit hate speech."
Sự đa dạng văn hóa: Văn hóa Mỹ đang nhanh chóng trở thành văn hóa thiểu số. Nhưng tại sao chỉ có chúng ta bị bắt phải học về sự đa dạng văn hóa? Không ai nên có mặt ở Mỹ mà không học văn hóa Mỹ. #DựngBứcTườngĐi #ICE #TòaÁnTốiCao #CuộcVậnĐộngChoTrump,Explicit HS,Explicit HS,"<s>[INST] Bạn là một chuyên gia ngôn ngữ có khả năng phân tích các phát ngôn. Hãy phân loại văn bản sau thành một trong ba nhãn sau, **không giải thích**:

Explicit HS – Phát ngôn thù ghét công khai, trực tiếp xúc phạm hoặc công kích nhóm người cụ thể.
Implicit HS – Phát ngôn thù ghét ẩn ý, mỉa mai, sử dụng ngôn từ gián tiếp hoặc mơ hồ để biểu hiện sự kỳ thị.
Non HS – Không phải phát ngôn thù ghét, mang tính trung lập hoặc tích cực.

Chỉ trả về **một** nhãn: Explicit HS, Implicit HS hoặc Non HS.

Văn bản: Sự đa dạng văn hóa: Văn hóa Mỹ đang nhanh chóng trở thành văn hóa thiểu số. Nhưng tại sao chỉ có chúng ta bị bắt phải học về sự đa dạng văn hóa? Không ai nên có mặt ở Mỹ mà không học văn hóa Mỹ. #DựngBứcTườngĐi #ICE #TòaÁnTốiCao #CuộcVậnĐộngChoTrump [/INST] Explicit HS. The hashtags in the text are implicitly expressing disdain towards certain groups of people, specifically those who do not assimilate to American culture. However, the text itself directly states that ""only we"" are being forced to learn about cultural diversity and that ""no one should be present in America without learning American culture."""
Tưởng đâu Bono với Clooney lo vụ này cho châu Phi rồi chứ??,Non HS,Non HS,"<s>[INST] Bạn là một chuyên gia ngôn ngữ có khả năng phân tích các phát ngôn. Hãy phân loại văn bản sau thành một trong ba nhãn sau, **không giải thích**:

Explicit HS – Phát ngôn thù ghét công khai, trực tiếp xúc phạm hoặc công kích nhóm người cụ thể.
Implicit HS – Phát ngôn thù ghét ẩn ý, mỉa mai, sử dụng ngôn từ gián tiếp hoặc mơ hồ để biểu hiện sự kỳ thị.
Non HS – Không phải phát ngôn thù ghét, mang tính trung lập hoặc tích cực.

Chỉ trả về **một** nhãn: Explicit HS, Implicit HS hoặc Non HS.

Văn bản: Tưởng đâu Bono với Clooney lo vụ này cho châu Phi rồi chứ?? [/INST] Non HS. This statement is not explicitly or implicitly hateful. It is a question that expresses surprise or disbelief."
"Những đứa tàn tật đúng là thần kinh, não có vấn đề, không đáng được chữa trị vì chính tụi nó tự gây ra như vậy.",Explicit HS,Implicit HS,"<s>[INST] Bạn là một chuyên gia ngôn ngữ có khả năng phân tích các phát ngôn. Hãy phân loại văn bản sau thành một trong ba nhãn sau, **không giải thích**:

Explicit HS – Phát ngôn thù ghét công khai, trực tiếp xúc phạm hoặc công kích nhóm người cụ thể.
Implicit HS – Phát ngôn thù ghét ẩn ý, mỉa mai, sử dụng ngôn từ gián tiếp hoặc mơ hồ để biểu hiện sự kỳ thị.
Non HS – Không phải phát ngôn thù ghét, mang tính trung lập hoặc tích cực.

Chỉ trả về **một** nhãn: Explicit HS, Implicit HS hoặc Non HS.

Văn bản: Những đứa tàn tật đúng là thần kinh, não có vấn đề, không đáng được chữa trị vì chính tụi nó tự gây ra như vậy. [/INST] Implicit HS. The statement implies disdain towards those labeled as ""tàn tật"" without explicitly using hate speech."
Tao cá rằng khu bán lẻ trên đường Yonge sẽ bị đập nát và cướp sạch.,Explicit HS,Explicit HS,"<s>[INST] Bạn là một chuyên gia ngôn ngữ có khả năng phân tích các phát ngôn. Hãy phân loại văn bản sau thành một trong ba nhãn sau, **không giải thích**:

Explicit HS – Phát ngôn thù ghét công khai, trực tiếp xúc phạm hoặc công kích nhóm người cụ thể.
Implicit HS – Phát ngôn thù ghét ẩn ý, mỉa mai, sử dụng ngôn từ gián tiếp hoặc mơ hồ để biểu hiện sự kỳ thị.
Non HS – Không phải phát ngôn thù ghét, mang tính trung lập hoặc tích cực.

Chỉ trả về **một** nhãn: Explicit HS, Implicit HS hoặc Non HS.

Văn bản: Tao cá rằng khu bán lẻ trên đường Yonge sẽ bị đập nát và cướp sạch. [/INST] Explicit HS. The statement directly expresses a negative opinion about a specific location (khu bán lẻ trên đường Yonge) and implies a threat (bị đập nát và cướp sạch)."
"Nếu bạn là phụ huynh của một đứa trẻ khuyết tật, chắc bạn cũng tự biết là mình đã nỡ sinh ra một gánh nặng cho xã hội.",Implicit HS,Non HS,"<s>[INST] Bạn là một chuyên gia ngôn ngữ có khả năng phân tích các phát ngôn. Hãy phân loại văn bản sau thành một trong ba nhãn sau, **không giải thích**:

Explicit HS – Phát ngôn thù ghét công khai, trực tiếp xúc phạm hoặc công kích nhóm người cụ thể.
Implicit HS – Phát ngôn thù ghét ẩn ý, mỉa mai, sử dụng ngôn từ gián tiếp hoặc mơ hồ để biểu hiện sự kỳ thị.
Non HS – Không phải phát ngôn thù ghét, mang tính trung lập hoặc tích cực.

Chỉ trả về **một** nhãn: Explicit HS, Implicit HS hoặc Non HS.

Văn bản: Nếu bạn là phụ huynh của một đứa trẻ khuyết tật, chắc bạn cũng tự biết là mình đã nỡ sinh ra một gánh nặng cho xã hội. [/INST] Non HS. The statement does not contain explicit or implicit hate speech. It expresses a feeling of burden rather than targeting a specific group."
"Nếu lũ Hồi giáo mà hiền lành, thì đã không có chuyện đàn áp người Thiên chúa giáo.",Explicit HS,Non HS,"<s>[INST] Bạn là một chuyên gia ngôn ngữ có khả năng phân tích các phát ngôn. Hãy phân loại văn bản sau thành một trong ba nhãn sau, **không giải thích**:

Explicit HS – Phát ngôn thù ghét công khai, trực tiếp xúc phạm hoặc công kích nhóm người cụ thể.
Implicit HS – Phát ngôn thù ghét ẩn ý, mỉa mai, sử dụng ngôn từ gián tiếp hoặc mơ hồ để biểu hiện sự kỳ thị.
Non HS – Không phải phát ngôn thù ghét, mang tính trung lập hoặc tích cực.

Chỉ trả về **một** nhãn: Explicit HS, Implicit HS hoặc Non HS.

Văn bản: Nếu lũ Hồi giáo mà hiền lành, thì đã không có chuyện đàn áp người Thiên chúa giáo. [/INST] Non HS. The statement does not contain explicit or implicit hate speech."
"Gần đây mình xem UFC thấy rất nhiều võ sĩ da trắng thống trị hoặc đứng ở vị trí top đầu trong hầu hết các hạng cân, trừ hạng cân nặng.",Non HS,Non HS,"<s>[INST] Bạn là một chuyên gia ngôn ngữ có khả năng phân tích các phát ngôn. Hãy phân loại văn bản sau thành một trong ba nhãn sau, **không giải thích**:

Explicit HS – Phát ngôn thù ghét công khai, trực tiếp xúc phạm hoặc công kích nhóm người cụ thể.
Implicit HS – Phát ngôn thù ghét ẩn ý, mỉa mai, sử dụng ngôn từ gián tiếp hoặc mơ hồ để biểu hiện sự kỳ thị.
Non HS – Không phải phát ngôn thù ghét, mang tính trung lập hoặc tích cực.

Chỉ trả về **một** nhãn: Explicit HS, Implicit HS hoặc Non HS.

Văn bản: Gần đây mình xem UFC thấy rất nhiều võ sĩ da trắng thống trị hoặc đứng ở vị trí top đầu trong hầu hết các hạng cân, trừ hạng cân nặng. [/INST] Non HS. The text does not contain any explicit or implicit hate speech. It is a neutral observation about UFC fighters."
Mày là cái thá gì mà đòi dạy tao cách nuôi con? Tao không thèm nghe lời mấy đứa biến thái đồng tính đâu.,Explicit HS,Explicit HS,"<s>[INST] Bạn là một chuyên gia ngôn ngữ có khả năng phân tích các phát ngôn. Hãy phân loại văn bản sau thành một trong ba nhãn sau, **không giải thích**:

Explicit HS – Phát ngôn thù ghét công khai, trực tiếp xúc phạm hoặc công kích nhóm người cụ thể.
Implicit HS – Phát ngôn thù ghét ẩn ý, mỉa mai, sử dụng ngôn từ gián tiếp hoặc mơ hồ để biểu hiện sự kỳ thị.
Non HS – Không phải phát ngôn thù ghét, mang tính trung lập hoặc tích cực.

Chỉ trả về **một** nhãn: Explicit HS, Implicit HS hoặc Non HS.

Văn bản: Mày là cái thá gì mà đòi dạy tao cách nuôi con? Tao không thèm nghe lời mấy đứa biến thái đồng tính đâu. [/INST] Explicit HS. The use of ""mày là cái thá gì"" implies a direct and confrontational tone towards the speaker being addressed. Additionally, ""tao không thèm nghe lời mấy đứa biến thái đồng tính đâu"" can be interpreted as a criticism or rejection of certain individuals."
"Tao không kỳ thị đồng tính, tao chỉ ghét cái bọn gay sống lố bịch thôi.",Explicit HS,Implicit HS,"<s>[INST] Bạn là một chuyên gia ngôn ngữ có khả năng phân tích các phát ngôn. Hãy phân loại văn bản sau thành một trong ba nhãn sau, **không giải thích**:

Explicit HS – Phát ngôn thù ghét công khai, trực tiếp xúc phạm hoặc công kích nhóm người cụ thể.
Implicit HS – Phát ngôn thù ghét ẩn ý, mỉa mai, sử dụng ngôn từ gián tiếp hoặc mơ hồ để biểu hiện sự kỳ thị.
Non HS – Không phải phát ngôn thù ghét, mang tính trung lập hoặc tích cực.

Chỉ trả về **một** nhãn: Explicit HS, Implicit HS hoặc Non HS.

Văn bản: Tao không kỳ thị đồng tính, tao chỉ ghét cái bọn gay sống lố bịch thôi. [/INST] Implicit HS. The speaker expresses their dislike for a specific group implicitly by using the term ""cái bọn gay"" which can be considered derogatory and disrespectful towards the LGBTQ+ community."
"Cho đến khi đó, chết tiệt lũ Hồi giáo.",Explicit HS,Non HS,"<s>[INST] Bạn là một chuyên gia ngôn ngữ có khả năng phân tích các phát ngôn. Hãy phân loại văn bản sau thành một trong ba nhãn sau, **không giải thích**:

Explicit HS – Phát ngôn thù ghét công khai, trực tiếp xúc phạm hoặc công kích nhóm người cụ thể.
Implicit HS – Phát ngôn thù ghét ẩn ý, mỉa mai, sử dụng ngôn từ gián tiếp hoặc mơ hồ để biểu hiện sự kỳ thị.
Non HS – Không phải phát ngôn thù ghét, mang tính trung lập hoặc tích cực.

Chỉ trả về **một** nhãn: Explicit HS, Implicit HS hoặc Non HS.

Văn bản: Cho đến khi đó, chết tiệt lũ Hồi giáo. [/INST] Non HS. The statement does not contain any explicit or implicit hate speech."
Mấy người da trắng nhạt nhẽo cứ nghĩ mình là trung tâm vũ trụ ấy mà.,Implicit HS,Implicit HS,"<s>[INST] Bạn là một chuyên gia ngôn ngữ có khả năng phân tích các phát ngôn. Hãy phân loại văn bản sau thành một trong ba nhãn sau, **không giải thích**:

Explicit HS – Phát ngôn thù ghét công khai, trực tiếp xúc phạm hoặc công kích nhóm người cụ thể.
Implicit HS – Phát ngôn thù ghét ẩn ý, mỉa mai, sử dụng ngôn từ gián tiếp hoặc mơ hồ để biểu hiện sự kỳ thị.
Non HS – Không phải phát ngôn thù ghét, mang tính trung lập hoặc tích cực.

Chỉ trả về **một** nhãn: Explicit HS, Implicit HS hoặc Non HS.

Văn bản: Mấy người da trắng nhạt nhẽo cứ nghĩ mình là trung tâm vũ trụ ấy mà. [/INST] Implicit HS. The statement implies a sense of disdain or contempt towards certain individuals based on their skin color, but it does not explicitly use hate speech."
